,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,dominant_topic,author,year
Doc72,9.633911368026449e-05,9.633911368032038e-05,9.63391136803439e-05,9.633911368036493e-05,9.633911368031791e-05,9.633911368030044e-05,9.633911368036911e-05,9.633911368039988e-05,9.633911368043947e-05,9.63391136804699e-05,9.633911368030695e-05,9.633911368034906e-05,9.633911368037577e-05,9.633911368039523e-05,9.633911368033893e-05,9.63391136803549e-05,9.633911368034747e-05,9.633911368032762e-05,9.633911368037576e-05,9.633911368043778e-05,0.16434121206990562,9.633911368040844e-05,9.633911368041288e-05,9.63391136804251e-05,9.63391136803324e-05,9.633911368038764e-05,9.633911368037345e-05,9.633911368039805e-05,0.832961292747044,9.63391136803408e-05,28,Arun Kumar,2016
Doc73,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Arun Kumar,2017
Doc74,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Arun Kumar,2018
Doc75,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Arun Kumar,2019
Doc76,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Arun Kumar,2020
Doc77,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Arun Kumar,2021
Doc78,0.0001383125864454971,0.00013831258644556661,0.00013831258644557794,0.00013831258644562554,0.00013831258644560546,0.0001383125864455614,0.00013831258644557423,0.00013831258644559987,0.05654760410382512,0.00013831258644564365,0.0001383125864455458,0.00013831258644561597,0.00013831258644565557,0.00013831258644570195,0.0001383125864456047,0.08958255588233022,0.5152906411187931,0.00013831258644559464,0.11286404140245354,0.00013831258644563137,0.0001383125864456841,0.00013831258644568786,0.0001383125864456411,0.0001383125864456168,0.02992973622771559,0.0001383125864455495,0.0001383125864456173,0.00013831258644558442,0.17148096853995226,0.02112326323668118,16,Barna Saha,2016
Doc79,0.00010482180293503457,0.00010482180293506847,0.00010482180293506576,0.00010482180293508156,0.00010482180293508952,0.00010482180293505947,0.00010482180293506713,0.00010482180293508446,0.00010482180293511751,0.00010482180293507759,0.00010482180293505807,0.00010482180293507412,0.0001048218029351153,0.00010482180293511719,0.00010482180293508367,0.00010482180293514245,0.9969601677148822,0.00010482180293505795,0.0001048218029350861,0.00010482180293508306,0.00010482180293512398,0.00010482180293509105,0.00010482180293509963,0.00010482180293508403,0.00010482180293518093,0.00010482180293504372,0.00010482180293508403,0.00010482180293507427,0.00010482180293512594,0.00010482180293512359,16,Barna Saha,2017
Doc80,0.00015015015015044236,0.0001501501501505135,0.00015015015015054262,0.00015015015015052872,0.0001501501501505293,0.00015015015015051183,0.0001501501501505383,0.00015015015015064538,0.33741860172630983,0.00015015015015056078,0.00015015015015053346,0.00015015015015058317,0.00015015015015064294,0.1576602353641701,0.00015015015015060545,0.0875991442903625,0.058074904871011725,0.00015015015015050845,0.00015015015015056404,0.00015015015015056428,0.00015015015015072276,0.00015015015015057583,0.00015015015015064592,0.00015015015015064833,0.08158590629188577,0.00015015015015049365,0.0001501501501505618,0.00015015015015057973,0.24611685509017164,0.02809089891262563,8,Barna Saha,2018
Doc81,5.9737156511381994e-05,5.97371565113998e-05,5.973715651140923e-05,5.973715651141502e-05,5.9737156511426426e-05,5.9737156511399605e-05,5.9737156511416566e-05,5.9737156511422834e-05,0.6505720374437175,5.973715651143517e-05,5.9737156511416255e-05,5.973715651141594e-05,5.973715651145472e-05,5.9737156511452054e-05,5.9737156511435005e-05,5.9737156511483394e-05,0.13772761175257808,5.9737156511415645e-05,5.9737156511428974e-05,5.973715651142394e-05,5.9737156511455056e-05,5.973715651144532e-05,5.9737156511441036e-05,5.9737156511426785e-05,0.2100874475778961,5.9737156511390376e-05,5.973715651141445e-05,5.973715651141031e-05,5.9737156511463756e-05,5.9737156511425714e-05,8,Barna Saha,2019
Doc82,7.215007215008465e-05,7.21500721500993e-05,7.215007215010703e-05,7.21500721501122e-05,7.215007215014067e-05,7.215007215010107e-05,7.215007215011254e-05,7.215007215012564e-05,7.2150072150133e-05,7.215007215012685e-05,7.215007215010099e-05,7.215007215011607e-05,7.21500721501349e-05,7.215007215014644e-05,7.215007215011636e-05,7.215007215015012e-05,7.215007215014044e-05,7.215007215012087e-05,7.215007215010927e-05,7.215007215012697e-05,7.215007215013684e-05,7.215007215013173e-05,7.215007215013788e-05,7.215007215012789e-05,0.9979076479076464,7.215007215009181e-05,7.215007215011298e-05,7.215007215011023e-05,7.21500721501515e-05,7.215007215012029e-05,24,Barna Saha,2020
Doc83,9.551098376315153e-05,9.551098376317545e-05,9.55109837631863e-05,9.55109837632012e-05,9.551098376320726e-05,9.551098376317583e-05,9.551098376321474e-05,9.551098376322045e-05,9.551098376320807e-05,9.551098376323395e-05,9.551098376317708e-05,9.551098376319849e-05,9.551098376321542e-05,9.551098376324415e-05,9.551098376321764e-05,9.551098376322655e-05,9.551098376322867e-05,9.551098376319394e-05,9.551098376319677e-05,9.551098376321263e-05,0.16998283095763145,9.551098376323527e-05,9.551098376325446e-05,9.55109837632208e-05,0.8273428614969985,9.551098376316571e-05,9.55109837631977e-05,9.551098376320558e-05,9.55109837632629e-05,9.551098376323349e-05,24,Barna Saha,2021
Doc84,4.4923629829377607e-05,4.4923629829396756e-05,4.492362982940979e-05,4.4923629829435496e-05,4.492362982944458e-05,4.492362982942028e-05,4.4923629829442645e-05,4.492362982944314e-05,4.492362982944862e-05,0.0449644856492389,4.492362982953376e-05,4.492362982941258e-05,4.492362982944266e-05,0.02743517765665766,4.492362982942788e-05,4.4923629829473254e-05,4.492362982943375e-05,4.4923629829412084e-05,4.4923629829417566e-05,4.492362982944928e-05,0.030062483410069705,4.492362982943667e-05,0.04453847285752777,0.32921219245343347,0.03446471518446694,4.492362982939278e-05,4.4923629829409e-05,4.492362982942429e-05,0.3153239786414469,0.17301017429091117,23,Jingbo Shang,2016
Doc85,3.1065548306944805e-05,3.106554830695602e-05,3.106554830699529e-05,3.1065548306966245e-05,3.106554830698153e-05,3.1065548306964524e-05,3.106554830697534e-05,3.106554830697764e-05,3.106554830697949e-05,3.106554830698323e-05,3.1065548306955166e-05,3.106554830696741e-05,3.106554830697807e-05,3.1065548306995505e-05,3.1065548306971334e-05,3.106554830699158e-05,3.106554830697268e-05,3.106554830697266e-05,3.1065548306968806e-05,3.1065548306981295e-05,3.106554830697833e-05,3.106554830699159e-05,3.106554830699968e-05,3.1065548306973936e-05,3.1065548306986655e-05,3.1065548306950646e-05,3.106554830696107e-05,3.106554830696587e-05,0.21978465356985608,0.7793455110775487,29,Jingbo Shang,2017
Doc86,3.770739064860273e-05,3.770739064861978e-05,3.7707390648629124e-05,3.7707390648648084e-05,3.770739064862026e-05,3.77073906486338e-05,3.770739064864603e-05,3.7707390648645204e-05,3.770739064863341e-05,3.770739064864201e-05,3.770739064863374e-05,3.770739064863666e-05,3.770739064863295e-05,3.770739064864706e-05,3.770739064865553e-05,3.770739064864578e-05,3.7707390648644844e-05,3.770739064862426e-05,3.770739064864837e-05,3.7707390648666454e-05,3.7707390648646125e-05,3.7707390648649744e-05,3.770739064864434e-05,3.770739064865014e-05,3.7707390648641375e-05,3.770739064861556e-05,3.770739064863362e-05,3.770739064864285e-05,0.7927784402053731,0.20616575285646513,28,Jingbo Shang,2018
Doc87,0.00010256410256418425,0.0001025641025642499,0.00010256410256424513,0.00010256410256428157,0.00010256410256422955,0.01641372819362973,0.00010256410256425092,0.00010256410256429312,0.00010256410256425924,0.000102564102564248,0.00010256410256422328,0.00010256410256424399,0.00010256410256425824,0.00010256410256429686,0.0001025641025642903,0.00010256410256427858,0.00010256410256431352,0.00010256410256425051,0.00010256410256427386,0.00010256410256428666,0.00010256410256424302,0.00010256410256432611,0.0001025641025642791,0.00010256410256427636,0.00010256410256428084,0.00010256410256421571,0.00010256410256423464,0.00010256410256426039,0.7002428309326418,0.2805742101044934,28,Jingbo Shang,2019
Doc88,0.0001658374792705089,0.000165837479270547,0.00016583747927062634,0.00016583747927064637,0.00016583747927057421,0.00016583747927067879,0.00016583747927065862,0.000165837479270711,0.00016583747927065233,0.00016583747927071315,0.00016583747927070657,0.00016583747927066,0.00016583747927064236,0.0001658374792708019,0.00016583747927065572,0.00016583747927069646,0.00016583747927064797,0.00016583747927067686,0.00016583747927062102,0.00016583747927067954,0.00016583747927090893,0.00016583747927070088,0.0001658374792707457,0.00016583747927074896,0.00016583747927063227,0.0001658374792705234,0.00016583747927059755,0.00016583747927074438,0.7252438912754362,0.2701126593049851,28,Jingbo Shang,2020
Doc89,0.0001287001287001471,0.00012870012870018182,0.00012870012870021396,0.00012870012870026544,0.00012870012870021272,0.9962676962676923,0.00012870012870022543,0.00012870012870024936,0.00012870012870022028,0.0001287001287002564,0.00012870012870017653,0.00012870012870021974,0.00012870012870023592,0.00012870012870027752,0.00012870012870022565,0.00012870012870023082,0.0001287001287002253,0.0001287001287002275,0.00012870012870020827,0.0001287001287002405,0.00012870012870022911,0.0001287001287002659,0.00012870012870026793,0.0001287001287002432,0.0001287001287002412,0.00012870012870016973,0.0001287001287002146,0.00012870012870021694,0.00012870012870031306,0.0001287001287010561,5,Jingbo Shang,2021
Doc90,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Yoav Freund,2016
Doc91,0.00039215686274533807,0.00039215686274552417,0.0003921568627455521,0.0003921568627454923,0.0003921568627455085,0.00039215686274539515,0.00039215686274565547,0.00039215686274588233,0.00039215686274578123,0.00039215686274561486,0.00039215686274543066,0.00039215686274566506,0.0003921568627457838,0.000392156862746057,0.2209286300429494,0.000392156862745701,0.0003921568627456248,0.0003921568627457205,0.7680909777997105,0.00039215686274577825,0.0003921568627456228,0.00039215686274564934,0.00039215686274589155,0.0003921568627457497,0.00039215686274570507,0.00039215686274548107,0.0003921568627456544,0.00039215686274565563,0.00039215686320756956,0.0003921568627458856,18,Yoav Freund,2017
Doc92,0.0001792114695341207,0.00017921146953415952,0.0001792114695342607,0.000179211469534296,0.00017921146953436086,0.00017921146953419283,0.0001792114695343117,0.00017921146953435213,0.00017921146953428976,0.0001792114695342776,0.00017921146953422625,0.0001792114695343034,0.00017921146953442043,0.00017921146953438907,0.9948028673835057,0.00017921146953431527,0.0001792114695342789,0.00017921146953429792,0.00017921146953450422,0.00017921146953433646,0.0001792114695342727,0.0001792114695343216,0.00017921146953437056,0.00017921146953431846,0.00017921146953432567,0.000179211469534161,0.00017921146953427743,0.00017921146953428182,0.0001792114695344216,0.00017921146953431697,14,Yoav Freund,2018
Doc93,0.0004504504504511673,0.00045045045045126095,0.0004504504504524114,0.0004504504504518281,0.000450450450451456,0.00045045045045131733,0.00045045045045155195,0.00045045045045212067,0.00045045045045167945,0.0004504504504516634,0.0004504504504513492,0.0004504504504513501,0.00045045045045178045,0.0004504504504520364,0.24570429794030785,0.0004504504504514908,0.00045045045045135354,0.0004504504504516426,0.5396942055374491,0.0004504504504519862,0.00045045045045145855,0.000450450450451694,0.00045045045045188464,0.20243933436004619,0.0004504504504516653,0.0004504504504512554,0.0004504504504526691,0.0004504504504518537,0.0004504504504518629,0.00045045045045278474,18,Yoav Freund,2019
Doc94,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Yoav Freund,2020
Doc95,0.0003174603174605102,0.00031746031746069823,0.00031746031746063486,0.0003174603174607823,0.000317460317460742,0.000317460317460708,0.0003174603174607608,0.00031746031746082915,0.0003174603174607501,0.00031746031746073607,0.00031746031746078947,0.0003174603174607952,0.0003174603174607847,0.12212434797469111,0.0003174603174608672,0.0003174603174608777,0.5167763696975844,0.00031746031746075754,0.0003174603174608023,0.00031746031746085284,0.0003174603174607212,0.0003174603174608268,0.0003174603174610094,0.00031746031746085707,0.00031746031746072973,0.0003174603174605283,0.00031746031746098647,0.00031746031746083896,0.3525278537562834,0.0003174603174607115,16,Yoav Freund,2021
Doc96,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,Alex Cloninger,2016
Doc97,7.374631268440709e-05,7.374631268446341e-05,7.374631268445783e-05,7.374631268446062e-05,7.374631268449651e-05,7.374631268444098e-05,7.374631268447835e-05,7.374631268451068e-05,7.374631268449353e-05,7.374631268448656e-05,7.374631268444974e-05,7.374631268449233e-05,7.374631268451151e-05,0.20342678087931387,7.374631268450875e-05,7.374631268453219e-05,7.374631268449255e-05,7.374631268450102e-05,7.374631268448183e-05,7.374631268448725e-05,7.374631268447821e-05,0.7761255868176363,7.374631268453156e-05,7.374631268450188e-05,7.374631268447842e-05,7.374631268444426e-05,7.374631268446822e-05,7.374631268448374e-05,0.01845648186056873,7.374631268450021e-05,21,Alex Cloninger,2017
Doc98,9.891196834829975e-05,9.891196834843876e-05,9.891196834835933e-05,9.891196834838577e-05,9.891196834835647e-05,9.891196834832893e-05,9.891196834839176e-05,0.28765584368515784,9.89119683484603e-05,0.13829970688204998,9.891196834833583e-05,9.89119683483604e-05,9.891196834839657e-05,0.1495754999271612,9.891196834838791e-05,9.891196834843222e-05,9.891196834838461e-05,9.891196834842929e-05,9.891196834839134e-05,9.891196834841247e-05,9.891196834844352e-05,0.3313404606210145,9.891196834846607e-05,9.891196834843815e-05,9.89119683483815e-05,9.891196834833467e-05,9.891196834839558e-05,9.891196834837698e-05,0.0906556896759066,9.891196834840168e-05,21,Alex Cloninger,2018
Doc99,7.047216349545849e-05,7.047216349548017e-05,7.047216349550048e-05,7.047216349553258e-05,7.047216349549737e-05,7.047216349552129e-05,7.047216349550645e-05,7.047216349553341e-05,7.0472163495525e-05,7.047216349551025e-05,7.047216349549274e-05,7.047216349550324e-05,7.047216349553906e-05,0.9780992888273159,7.047216349554229e-05,7.047216349552356e-05,7.047216349552753e-05,7.047216349550054e-05,7.047216349550725e-05,7.047216349552892e-05,7.047216349557848e-05,7.04721634955618e-05,7.047216349555767e-05,7.04721634955335e-05,7.047216349554105e-05,7.047216349548188e-05,7.047216349550176e-05,7.047216349550975e-05,7.047216349655065e-05,0.019927490594808438,13,Alex Cloninger,2019
Doc100,0.0001182033096927439,0.00011820330969282258,0.0001182033096928055,0.0001182033096928394,0.00011820330969283588,0.00011820330969286272,0.00011820330969281427,0.00011820330969286508,0.00011820330969285812,0.00011820330969280448,0.00011820330969278226,0.00011820330969280873,0.00011820330969293103,0.44136287015995485,0.00011820330969283826,0.00011820330969289464,0.00011820330969283727,0.00011820330969285512,0.00011820330969282896,0.00011820330969283859,0.00011820330969301753,0.5553274371686455,0.00011820330969291025,0.0001182033096928401,0.00011820330969285871,0.00011820330969277877,0.00011820330969281151,0.00011820330969281097,0.00011820330969290135,0.00011820330969290171,21,Alex Cloninger,2020
Doc101,0.00012437810945279518,0.0001243781094528852,0.00012437810945285075,0.000124378109452842,0.0001243781094528691,0.00012437810945281123,0.00012437810945291786,0.0001243781094529222,0.00012437810945294507,0.00012437810945286338,0.00012437810945284378,0.00012437810945289376,0.0001243781094529947,0.3017997715492031,0.00012437810945285853,0.0001243781094529953,0.0001243781094528873,0.0001243781094528786,0.0001243781094529008,0.0001243781094528958,0.00012437810945294616,0.6947176413861158,0.00012437810945295196,0.00012437810945289696,0.00012437810945298435,0.0001243781094528252,0.0001243781094529107,0.00012437810945289815,0.00012437810945292998,0.00012437810945291157,21,Alex Cloninger,2021
Doc102,0.0001333333333334066,0.00013333333333351364,0.00013333333333345393,0.00013333333333344322,0.00013333333333357588,0.00013333333333342588,0.00013333333333347662,0.00013333333333350914,0.00013333333333349765,0.0001333333333334947,0.00013333333333345198,0.00013333333333349554,0.029275408353747093,0.0001333333333336058,0.00013333333333346965,0.0001333333333335917,0.00013333333333353001,0.00013333333333350928,0.0001333333333335007,0.00013333333333352205,0.0001333333333334851,0.00013333333333352866,0.9669912583129148,0.00013333333333351264,0.00013333333333351708,0.00013333333333344658,0.00013333333333348475,0.00013333333333348857,0.00013333333333354056,0.00013333333333362193,22,Jelena Bradic,2016
Doc103,0.00022675736961464443,0.00022675736961474095,0.000226757369614751,0.0002267573696147462,0.00022675736961475602,0.0002267573696146837,0.00022675736961479007,0.00022675736961482018,0.00022675736961485935,0.00022675736961479684,0.00022675736961470075,0.00022675736961475805,0.00022675736961476174,0.0002267573696148608,0.00022675736961478773,0.00022675736961483457,0.00022675736961478204,0.00022675736961477754,0.00022675736961475098,0.0002267573696148212,0.00022675736961477676,0.0002267573696148677,0.9934240362811713,0.00022675736961478874,0.0002267573696148354,0.00022675736961470116,0.0002267573696147289,0.00022675736961474385,0.00022675736961489136,0.00022675736961480833,22,Jelena Bradic,2017
Doc104,9.775171065509294e-05,9.775171065520316e-05,9.775171065523635e-05,9.77517106551657e-05,9.775171065517596e-05,9.775171065512251e-05,9.775171065527888e-05,9.775171065520627e-05,9.775171065521154e-05,9.775171065524435e-05,9.775171065518188e-05,9.775171065532485e-05,9.775171065523627e-05,9.775171065526932e-05,9.775171065516338e-05,9.775171065528292e-05,9.775171065523256e-05,9.775171065516231e-05,9.775171065529623e-05,9.775171065537066e-05,9.775171065513444e-05,9.775171065521005e-05,0.6416784092318546,9.775171065524555e-05,9.77517106551766e-05,9.775171065513372e-05,9.775171065519488e-05,9.775171065527046e-05,0.35558454286979946,9.775171065524231e-05,22,Jelena Bradic,2018
Doc105,0.00034364261168421653,0.0003436426116848628,0.00034364261168433753,0.00034364261168437737,0.00034364261168442855,0.00034364261168424456,0.00034364261168443413,0.0003436426116845334,0.0003436426116845967,0.0003436426116848223,0.00034364261168431156,0.0003436426116843397,0.0003436426116847114,0.0003436426117436563,0.0003436426116844619,0.0003436426116844699,0.0003436426116843704,0.0003436426116845093,0.00034364261168443543,0.00034364261168450623,0.00034364261168434436,0.2674224616072025,0.7229555452655734,0.0003436426116844191,0.000343642611684389,0.0003436426116844039,0.0003436426116843957,0.00034364261168442096,0.0003436426116847082,0.0003436426116846038,22,Jelena Bradic,2019
Doc106,7.733952049501173e-05,7.733952049504818e-05,7.73395204950424e-05,7.73395204950516e-05,7.733952049506904e-05,7.73395204950343e-05,7.73395204950728e-05,7.733952049508125e-05,7.733952049506645e-05,7.733952049506801e-05,7.733952049503952e-05,7.733952049504736e-05,7.733952049509238e-05,7.733952049509189e-05,7.733952049508812e-05,7.733952049513885e-05,7.733952049510334e-05,7.733952049506499e-05,7.733952049506037e-05,7.733952049507265e-05,7.733952049504767e-05,7.733952049508334e-05,0.9977571539056431,7.733952049506334e-05,7.733952049508342e-05,7.733952049503992e-05,7.733952049505026e-05,7.73395204950495e-05,7.733952049510927e-05,7.733952049507416e-05,22,Jelena Bradic,2020
Doc107,0.00020964360587044932,0.00020964360587054836,0.00020964360587057994,0.00020964360587125507,0.00020964360587055102,0.00020964360587062607,0.00020964360587069554,0.0002096436058707011,0.00020964360587080784,0.3083335289662131,0.00020964360587054264,0.00020964360587060396,0.00020964360587067966,0.00020964360587077865,0.00020964360587078252,0.0002096436058706567,0.00020964360587071829,0.00020964360587058618,0.00020964360587053858,0.00020964360587063494,0.00020964360587057,0.00020964360587073604,0.5030253195619041,0.0002096436058706652,0.00020964360587052888,0.00020964360587047708,0.00020964360587060604,0.00020964360587065313,0.18298077411337485,0.00020964360587105913,22,Jelena Bradic,2021
Doc108,9.606147934680972e-05,9.606147934684402e-05,9.606147934684244e-05,9.606147934684302e-05,9.606147934687132e-05,9.606147934682791e-05,9.60614793468611e-05,9.606147934689154e-05,9.606147934686908e-05,9.606147934687188e-05,9.606147934682737e-05,9.60614793468544e-05,9.606147934689265e-05,9.606147934692279e-05,9.606147934687334e-05,0.9972142170989406,9.606147934692888e-05,9.606147934686733e-05,9.60614793468639e-05,9.60614793468645e-05,9.606147934685174e-05,9.606147934690421e-05,9.606147934690119e-05,9.60614793468736e-05,9.60614793468831e-05,9.606147934682444e-05,9.606147934685529e-05,9.606147934685824e-05,9.606147934692548e-05,9.606147934686144e-05,15,Rayan Saab,2016
Doc109,6.313131313133342e-05,6.31313131313556e-05,6.313131313136245e-05,6.313131313135894e-05,6.31313131313963e-05,6.313131313134827e-05,6.313131313137351e-05,6.313131313138079e-05,6.313131313137862e-05,6.313131313138129e-05,6.31313131313427e-05,6.31313131313677e-05,6.313131313138518e-05,6.313131332395294e-05,6.3131313131373e-05,0.9981691919189983,6.313131313137852e-05,6.313131313138733e-05,6.313131313137467e-05,6.313131313138636e-05,6.313131313136757e-05,6.313131313138537e-05,6.313131313140336e-05,6.313131313138363e-05,6.313131313137676e-05,6.31313131313446e-05,6.313131313136765e-05,6.313131313137245e-05,6.313131313141117e-05,6.313131313137599e-05,15,Rayan Saab,2017
Doc110,8.613264427226329e-05,8.613264427230996e-05,8.613264427231018e-05,8.613264427231782e-05,8.61326442723129e-05,8.613264427231312e-05,8.613264427235737e-05,8.613264427234959e-05,8.61326442723338e-05,8.613264427237707e-05,8.61326442722826e-05,8.613264427232922e-05,8.613264427235988e-05,0.34931789912925026,8.613264427230282e-05,0.561496079453103,8.613264427234879e-05,8.613264427235973e-05,8.613264427231782e-05,8.613264427235942e-05,8.613264427234426e-05,8.613264427232457e-05,8.613264427234283e-05,8.61326442723685e-05,8.613264427234506e-05,8.61326442722924e-05,8.613264427230293e-05,8.613264427233091e-05,8.613264427236016e-05,0.08686044002229382,15,Rayan Saab,2018
Doc111,8.130081300817039e-05,8.13008130081948e-05,8.130081300820142e-05,8.130081300820447e-05,8.130081300821256e-05,8.130081300819044e-05,8.130081300822458e-05,8.1300813008244e-05,8.13008130082104e-05,8.130081300822244e-05,8.130081300818516e-05,8.130081300820974e-05,8.130081300825996e-05,0.35576153229991275,8.130081300823063e-05,0.6419620449358572,8.130081300821332e-05,8.130081300822832e-05,8.130081300821138e-05,8.130081300822072e-05,8.130081300823849e-05,8.130081300823567e-05,8.130081300823656e-05,8.130081300822881e-05,8.130081300823369e-05,8.130081300819279e-05,8.130081300820412e-05,8.130081300823032e-05,8.13008130082569e-05,8.130081300824056e-05,15,Rayan Saab,2019
Doc112,9.950248756230711e-05,9.950248756239069e-05,9.950248756237204e-05,9.950248756241115e-05,9.950248756239391e-05,9.950248756234683e-05,9.950248756237388e-05,9.950248756247554e-05,9.950248756241687e-05,9.95024875623736e-05,9.950248756233615e-05,9.950248756236109e-05,9.950248756243545e-05,0.5246630405017735,9.950248756241354e-05,0.2981295085839209,9.950248756249026e-05,9.950248756238402e-05,9.950248756238113e-05,9.950248756237164e-05,9.950248756248784e-05,9.950248756247128e-05,9.95024875624557e-05,9.950248756238724e-05,9.950248756242173e-05,9.950248756234252e-05,9.950248756234416e-05,9.950248756235675e-05,0.1745208837501208,9.950248756243602e-05,13,Rayan Saab,2020
Doc113,7.215007215010011e-05,7.215007215013357e-05,7.215007215014112e-05,7.215007215014314e-05,7.215007215015512e-05,7.215007215012487e-05,7.215007215014562e-05,7.215007215017748e-05,7.215007215016187e-05,7.21500721501577e-05,7.215007215010958e-05,7.215007215014879e-05,7.215007215018258e-05,0.05038948242127158,7.215007215016889e-05,0.3962905046491204,7.215007215019285e-05,7.215007215015096e-05,7.215007215015604e-05,7.21500721501521e-05,0.5513719609815538,7.215007215016597e-05,7.215007215020143e-05,7.215007215016002e-05,7.215007215017645e-05,7.215007215011731e-05,7.215007215015357e-05,7.21500721501523e-05,7.215007215019762e-05,7.215007215015998e-05,20,Rayan Saab,2021
